Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1183713	0.475	0
2	243199373	1077559	0.443	0
3	198022430	843903	0.426	0
4	191154276	735718	0.385	0
5	180915260	762057	0.421	0
6	171115067	775177	0.453	0
7	159138663	752004	0.473	0
8	146364022	653525	0.447	0
9	141213431	593344	0.42	0
10	135534747	731805	0.54	0
11	135006516	639226	0.473	0
12	133851895	640763	0.479	0
13	115169878	375461	0.326	-1
14	107349540	424029	0.395	0
15	102531392	431253	0.421	0
16	90354753	507784	0.562	0
17	81195210	517973	0.638	1
18	78077248	337294	0.432	0
19	59128983	449153	0.76	1
20	63025520	357712	0.568	1
21	48129895	179084	0.372	-1
22	51304566	259674	0.506	0
Odchylenie standardowe dla osobnika: 0.09339
