Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	723008	0.29	0
2	243199373	676554	0.278	0
3	198022430	530708	0.268	0
4	191154276	461308	0.241	-1
5	180915260	480888	0.266	0
6	171115067	493223	0.288	0
7	159138663	461969	0.29	0
8	146364022	409440	0.28	0
9	141213431	369879	0.262	0
10	135534747	440841	0.325	0
11	135006516	395984	0.293	0
12	133851895	394761	0.295	0
13	115169878	243276	0.211	-1
14	107349540	264273	0.246	0
15	102531392	269802	0.263	0
16	90354753	304477	0.337	0
17	81195210	309339	0.381	1
18	78077248	214365	0.275	0
19	59128983	261442	0.442	1
20	63025520	219632	0.348	1
21	48129895	112251	0.233	-1
22	51304566	157017	0.306	0
Odchylenie standardowe dla osobnika: 0.05013
