Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	15630	0.006	0
2	243199373	12752	0.005	0
3	198022430	10429	0.005	0
4	191154276	8667	0.005	0
5	180915260	9622	0.005	0
6	171115067	9375	0.005	0
7	159138663	9515	0.006	0
8	146364022	7773	0.005	0
9	141213431	7831	0.006	0
10	135534747	8413	0.006	0
11	135006516	7708	0.006	0
12	133851895	8283	0.006	0
13	115169878	4679	0.004	-1
14	107349540	5431	0.005	0
15	102531392	5518	0.005	0
16	90354753	6467	0.007	0
17	81195210	7312	0.009	1
18	78077248	3987	0.005	0
19	59128983	6465	0.011	1
20	63025520	4526	0.007	0
21	48129895	2171	0.005	0
22	51304566	3496	0.007	0
Odchylenie standardowe dla osobnika: 0.00152
Srednia arytmetyczna: 0.00595
