Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1779006	0.714	0
2	243199373	1608051	0.661	0
3	198022430	1246970	0.63	0
4	191154276	1110524	0.581	0
5	180915260	1125801	0.622	0
6	171115067	1134054	0.663	0
7	159138663	1162168	0.73	0
8	146364022	957084	0.654	0
9	141213431	889031	0.63	0
10	135534747	1098633	0.811	0
11	135006516	946321	0.701	0
12	133851895	971207	0.726	0
13	115169878	551994	0.479	-1
14	107349540	636535	0.593	0
15	102531392	650476	0.634	0
16	90354753	819439	0.907	1
17	81195210	831556	1.024	1
18	78077248	486480	0.623	0
19	59128983	736763	1.246	1
20	63025520	525874	0.834	0
21	48129895	267214	0.555	0
22	51304566	401194	0.782	0
Odchylenie standardowe dla osobnika: 0.16571
Srednia arytmetyczna: 0.71818
