Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	176382	0.071	0
2	243199373	155652	0.064	0
3	198022430	125401	0.063	0
4	191154276	109241	0.057	0
5	180915260	111886	0.062	0
6	171115067	113729	0.066	0
7	159138663	116811	0.073	0
8	146364022	93496	0.064	0
9	141213431	89284	0.063	0
10	135534747	104091	0.077	0
11	135006516	90760	0.067	0
12	133851895	99673	0.074	0
13	115169878	55924	0.049	-1
14	107349540	64200	0.06	0
15	102531392	65411	0.064	0
16	90354753	78063	0.086	0
17	81195210	84893	0.105	1
18	78077248	47731	0.061	0
19	59128983	76759	0.13	1
20	63025520	51232	0.081	0
21	48129895	25982	0.054	0
22	51304566	38628	0.075	0
Odchylenie standardowe dla osobnika: 0.01734
