Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	596545	0.239	0
2	243199373	548843	0.226	0
3	198022430	433857	0.219	0
4	191154276	391800	0.205	0
5	180915260	391380	0.216	0
6	171115067	390573	0.228	0
7	159138663	395647	0.249	0
8	146364022	325160	0.222	0
9	141213431	300812	0.213	0
10	135534747	365395	0.27	0
11	135006516	312860	0.232	0
12	133851895	335207	0.25	0
13	115169878	197011	0.171	-1
14	107349540	217860	0.203	0
15	102531392	218096	0.213	0
16	90354753	259789	0.288	0
17	81195210	269742	0.332	1
18	78077248	165798	0.212	0
19	59128983	237304	0.401	1
20	63025520	168755	0.268	0
21	48129895	89471	0.186	-1
22	51304566	122626	0.239	0
Odchylenie standardowe dla osobnika: 0.049
