Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	802712	0.322	0
2	243199373	727516	0.299	0
3	198022430	572802	0.289	0
4	191154276	504345	0.264	0
5	180915260	521245	0.288	0
6	171115067	517234	0.302	0
7	159138663	520234	0.327	0
8	146364022	432586	0.296	0
9	141213431	403637	0.286	0
10	135534747	472538	0.349	0
11	135006516	420661	0.312	0
12	133851895	441962	0.33	0
13	115169878	261159	0.227	-1
14	107349540	289296	0.269	0
15	102531392	295597	0.288	0
16	90354753	343404	0.38	0
17	81195210	362323	0.446	1
18	78077248	225672	0.289	0
19	59128983	314548	0.532	1
20	63025520	231222	0.367	0
21	48129895	119804	0.249	-1
22	51304566	172610	0.336	0
Odchylenie standardowe dla osobnika: 0.06531
