Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	127237	0.051	0
2	243199373	112046	0.046	0
3	198022430	89503	0.045	0
4	191154276	77804	0.041	0
5	180915260	78435	0.043	0
6	171115067	79534	0.046	0
7	159138663	83687	0.053	0
8	146364022	64551	0.044	0
9	141213431	64135	0.045	0
10	135534747	74438	0.055	0
11	135006516	64507	0.048	0
12	133851895	71903	0.054	0
13	115169878	39361	0.034	-1
14	107349540	46327	0.043	0
15	102531392	47669	0.046	0
16	90354753	56473	0.063	0
17	81195210	64307	0.079	1
18	78077248	33167	0.042	0
19	59128983	58072	0.098	1
20	63025520	35956	0.057	0
21	48129895	18016	0.037	-1
22	51304566	28701	0.056	0
Odchylenie standardowe dla osobnika: 0.01386
Srednia arytmetyczna: 0.05118
