Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	209795	0.084	0
2	243199373	189401	0.078	0
3	198022430	148988	0.075	0
4	191154276	126966	0.066	-1
5	180915260	134463	0.074	0
6	171115067	136831	0.08	0
7	159138663	135045	0.085	0
8	146364022	113722	0.078	0
9	141213431	107319	0.076	0
10	135534747	127397	0.094	0
11	135006516	111615	0.083	0
12	133851895	115284	0.086	0
13	115169878	67087	0.058	-1
14	107349540	76190	0.071	0
15	102531392	78346	0.076	0
16	90354753	92768	0.103	0
17	81195210	98900	0.122	1
18	78077248	59141	0.076	0
19	59128983	85843	0.145	1
20	63025520	64181	0.102	0
21	48129895	32338	0.067	0
22	51304566	49723	0.097	0
Odchylenie standardowe dla osobnika: 0.01908
Srednia arytmetyczna: 0.08527
