Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1071781	0.43	0
2	243199373	972891	0.4	0
3	198022430	749656	0.379	0
4	191154276	618156	0.323	-1
5	180915260	686661	0.38	0
6	171115067	721206	0.421	0
7	159138663	666070	0.419	0
8	146364022	601778	0.411	0
9	141213431	547338	0.388	0
10	135534747	720201	0.531	1
11	135006516	598850	0.444	0
12	133851895	568025	0.424	0
13	115169878	334822	0.291	-1
14	107349540	384873	0.359	0
15	102531392	398239	0.388	0
16	90354753	487875	0.54	1
17	81195210	476617	0.587	1
18	78077248	315922	0.405	0
19	59128983	397228	0.672	1
20	63025520	351405	0.558	1
21	48129895	169013	0.351	0
22	51304566	268115	0.523	0
Odchylenie standardowe dla osobnika: 0.09104
