Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	842983	0.338	0
2	243199373	773119	0.318	0
3	198022430	612290	0.309	0
4	191154276	560821	0.293	0
5	180915260	552223	0.305	0
6	171115067	553238	0.323	0
7	159138663	551567	0.347	0
8	146364022	464405	0.317	0
9	141213431	421230	0.298	0
10	135534747	559961	0.413	1
11	135006516	441815	0.327	0
12	133851895	467662	0.349	0
13	115169878	273497	0.237	-1
14	107349540	302867	0.282	0
15	102531392	303197	0.296	0
16	90354753	387079	0.428	1
17	81195210	368595	0.454	1
18	78077248	237691	0.304	0
19	59128983	321936	0.544	1
20	63025520	240838	0.382	0
21	48129895	128071	0.266	-1
22	51304566	172112	0.335	0
Odchylenie standardowe dla osobnika: 0.06739
