Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	505651	0.203	0
2	243199373	462085	0.19	0
3	198022430	366046	0.185	0
4	191154276	311142	0.163	-1
5	180915260	331000	0.183	0
6	171115067	337501	0.197	0
7	159138663	326245	0.205	0
8	146364022	278789	0.19	0
9	141213431	261317	0.185	0
10	135534747	305640	0.226	0
11	135006516	273320	0.202	0
12	133851895	280036	0.209	0
13	115169878	164133	0.143	-1
14	107349540	185547	0.173	0
15	102531392	188506	0.184	0
16	90354753	220414	0.244	1
17	81195210	226051	0.278	1
18	78077248	148320	0.19	0
19	59128983	190967	0.323	1
20	63025520	154703	0.245	1
21	48129895	77094	0.16	-1
22	51304566	111579	0.217	0
Odchylenie standardowe dla osobnika: 0.03937
Srednia arytmetyczna: 0.20432
