Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	22307	0.009	0
2	243199373	20948	0.009	0
3	198022430	17088	0.009	0
4	191154276	14607	0.008	0
5	180915260	15056	0.008	0
6	171115067	14381	0.008	0
7	159138663	14556	0.009	0
8	146364022	11755	0.008	0
9	141213431	11127	0.008	0
10	135534747	12388	0.009	0
11	135006516	11936	0.009	0
12	133851895	12339	0.009	0
13	115169878	8043	0.007	-1
14	107349540	8254	0.008	0
15	102531392	8178	0.008	0
16	90354753	8636	0.01	1
17	81195210	9005	0.011	1
18	78077248	6676	0.009	0
19	59128983	6547	0.011	1
20	63025520	6004	0.01	1
21	48129895	3419	0.007	-1
22	51304566	3763	0.007	-1
Odchylenie standardowe dla osobnika: 0.0011
Srednia arytmetyczna: 0.00868
