Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	85975	0.034	0
2	243199373	72672	0.03	0
3	198022430	58198	0.029	0
4	191154276	49616	0.026	0
5	180915260	53249	0.029	0
6	171115067	52546	0.031	0
7	159138663	53654	0.034	0
8	146364022	42976	0.029	0
9	141213431	41565	0.029	0
10	135534747	46893	0.035	0
11	135006516	42110	0.031	0
12	133851895	46359	0.035	0
13	115169878	26143	0.023	-1
14	107349540	29894	0.028	0
15	102531392	31026	0.03	0
16	90354753	36396	0.04	0
17	81195210	39549	0.049	1
18	78077248	22496	0.029	0
19	59128983	34285	0.058	1
20	63025520	23634	0.037	0
21	48129895	11940	0.025	-1
22	51304566	17866	0.035	0
Odchylenie standardowe dla osobnika: 0.0077
