1	249250621	2576958	0
2	243199373	2736785	0
3	198022430	2257496	0
4	191154276	2110736	0
5	180915260	2019442	0
6	171115067	1936997	0
7	159138663	1735470	0
8	146364022	1656647	0
9	141213431	1284332	0
10	135534747	1522833	0
11	135006516	1522640	0
12	133851895	1517409	0
13	115169878	1093891	0
14	107349540	1022821	0
15	102531392	924677	0
16	90354753	916139	0
17	81195210	906316	0
18	78077248	876023	0
19	59128983	652922	0
20	63025520	734652	0
21	48129895	419325	0
22	51304566	404512	0
X	155270560	808757	0
Y	59373566	79611	0
MT	16569	8493	0
*	0	0	0
