1	249250621	2544180	0
2	243199373	2686384	0
3	198022430	2209627	0
4	191154276	2058709	0
5	180915260	1979317	0
6	171115067	1898440	0
7	159138663	1702648	0
8	146364022	1626885	0
9	141213431	1262942	0
10	135534747	1503519	0
11	135006516	1501284	0
12	133851895	1488460	0
13	115169878	1072072	0
14	107349540	1003946	0
15	102531392	929506	0
16	90354753	916130	0
17	81195210	903878	0
18	78077248	856073	0
19	59128983	658512	0
20	63025520	732146	0
21	48129895	410832	0
22	51304566	407510	0
X	155270560	1585361	0
Y	59373566	6264	0
MT	16569	18535	0
*	0	0	0
