1	249250621	5418542	0
2	243199373	5644484	0
3	198022430	4599547	0
4	191154276	4251533	0
5	180915260	4110598	0
6	171115067	3954524	0
7	159138663	3574541	0
8	146364022	3392116	0
9	141213431	2690388	0
10	135534747	3177042	0
11	135006516	3194711	0
12	133851895	3129618	0
13	115169878	2218288	0
14	107349540	2115759	0
15	102531392	1939376	0
16	90354753	2000601	0
17	81195210	2015517	0
18	78077248	1784168	0
19	59128983	1516367	0
20	63025520	1595353	0
21	48129895	872658	0
22	51304566	941997	0
X	155270560	1604754	0
Y	59373566	151253	0
MT	16569	10541	0
*	0	0	0
