1	249250621	847196	0
2	243199373	762914	0
3	198022430	607345	0
4	191154276	534537	0
5	180915260	540742	0
6	171115067	542002	0
7	159138663	559526	0
8	146364022	446858	0
9	141213431	427033	0
10	135534747	511585	0
11	135006516	439111	0
12	133851895	479225	0
13	115169878	271371	0
14	107349540	310689	0
15	102531392	316257	0
16	90354753	376864	0
17	81195210	408124	0
18	78077248	232222	0
19	59128983	358647	0
20	63025520	244092	0
21	48129895	123814	0
22	51304566	185946	0
X	155270560	360168	0
Y	59373566	131817	0
MT	16569	10335	0
GL000207.1	4262	6	0
GL000226.1	15008	4175	0
GL000229.1	19913	238	0
GL000231.1	27386	207	0
GL000210.1	27682	56	0
GL000239.1	33824	265	0
GL000235.1	34474	259	0
GL000201.1	36148	43	0
GL000247.1	36422	170	0
GL000245.1	36651	148	0
GL000197.1	37175	84	0
GL000203.1	37498	77	0
GL000246.1	38154	110	0
GL000249.1	38502	107	0
GL000196.1	38914	117	0
GL000248.1	39786	100	0
GL000244.1	39929	81	0
GL000238.1	39939	83	0
GL000202.1	40103	93	0
GL000234.1	40531	435	0
GL000232.1	40652	340	0
GL000206.1	41001	55	0
GL000240.1	41933	194	0
GL000236.1	41934	176	0
GL000241.1	42152	172	0
GL000243.1	43341	475	0
GL000242.1	43523	205	0
GL000230.1	43691	128	0
GL000237.1	45867	444	0
GL000233.1	45941	161	0
GL000204.1	81310	164	0
GL000198.1	90085	465	0
GL000208.1	92689	581	0
GL000191.1	106433	641	0
GL000227.1	128374	289	0
GL000228.1	129120	11598	0
GL000214.1	137718	1589	0
GL000221.1	155397	774	0
GL000209.1	159169	237	0
GL000218.1	161147	780	0
GL000220.1	161802	16794	0
GL000213.1	164239	247	0
GL000211.1	166566	598	0
GL000199.1	169874	5431	0
GL000217.1	172149	540	0
GL000216.1	172294	6655	0
GL000215.1	172545	248	0
GL000205.1	174588	411	0
GL000219.1	179198	454	0
GL000224.1	179693	1226	0
GL000223.1	180455	901	0
GL000195.1	182896	491	0
GL000212.1	186858	819	0
GL000222.1	186861	1393	0
GL000200.1	187035	488	0
GL000193.1	189789	514	0
GL000194.1	191469	981	0
GL000225.1	211173	8315	0
GL000192.1	547496	1440	0
*	0	0	0
