1	249250621	412388	0
2	243199373	439048	0
3	198022430	361725	0
4	191154276	345333	0
5	180915260	323027	0
6	171115067	314639	0
7	159138663	277502	0
8	146364022	264199	0
9	141213431	204714	0
10	135534747	242135	0
11	135006516	241676	0
12	133851895	242104	0
13	115169878	177673	0
14	107349540	161492	0
15	102531392	146496	0
16	90354753	143786	0
17	81195210	140995	0
18	78077248	140450	0
19	59128983	101625	0
20	63025520	114124	0
21	48129895	67441	0
22	51304566	62058	0
X	155270560	260323	0
Y	59373566	1186	0
MT	16569	6166	0
*	0	0	0
