1	249250621	536895	0
2	243199373	558207	0
3	198022430	455862	0
4	191154276	426745	0
5	180915260	410776	0
6	171115067	395185	0
7	159138663	360629	0
8	146364022	339029	0
9	141213431	268705	0
10	135534747	317407	0
11	135006516	317274	0
12	133851895	312136	0
13	115169878	221982	0
14	107349540	211526	0
15	102531392	190495	0
16	90354753	200383	0
17	81195210	199395	0
18	78077248	178641	0
19	59128983	152567	0
20	63025520	157904	0
21	48129895	89023	0
22	51304566	91958	0
X	155270560	163505	0
Y	59373566	16274	0
MT	16569	18981	0
*	0	0	0
