1	249250621	269325	0
2	243199373	285779	0
3	198022430	236436	0
4	191154276	222584	0
5	180915260	211238	0
6	171115067	203082	0
7	159138663	181487	0
8	146364022	172321	0
9	141213431	133871	0
10	135534747	157676	0
11	135006516	158081	0
12	133851895	158884	0
13	115169878	116006	0
14	107349540	106861	0
15	102531392	95978	0
16	90354753	95301	0
17	81195210	95450	0
18	78077248	91444	0
19	59128983	69904	0
20	63025520	76402	0
21	48129895	66090	0
22	51304566	42631	0
X	155270560	86718	0
Y	59373566	8051	0
MT	16569	0	0
*	0	0	0
