1	249250621	4447877	0
2	243199373	4718113	0
3	198022430	3889903	0
4	191154276	3679167	0
5	180915260	3488684	0
6	171115067	3357585	0
7	159138663	3001463	0
8	146364022	2849656	0
9	141213431	2212750	0
10	135534747	2608336	0
11	135006516	2618061	0
12	133851895	2615928	0
13	115169878	1904040	0
14	107349540	1766497	0
15	102531392	1579054	0
16	90354753	1568805	0
17	81195210	1564200	0
18	78077248	1502105	0
19	59128983	1142071	0
20	63025520	1251327	0
21	48129895	726704	0
22	51304566	696023	0
X	155270560	1397015	0
Y	59373566	135568	0
MT	16569	13454	0
*	0	0	0
