1	249250621	282113	0
2	243199373	282571	0
3	198022430	222878	0
4	191154276	204044	0
5	180915260	200017	0
6	171115067	195411	0
7	159138663	186042	0
8	146364022	169856	0
9	141213431	140158	0
10	135534747	166116	0
11	135006516	166144	0
12	133851895	159750	0
13	115169878	107278	0
14	107349540	108929	0
15	102531392	99208	0
16	90354753	115320	0
17	81195210	118987	0
18	78077248	89757	0
19	59128983	100927	0
20	63025520	88356	0
21	48129895	49149	0
22	51304566	58524	0
X	155270560	78308	0
Y	59373566	7620	0
MT	16569	1524	0
*	0	0	0
