1	249250621	538882	0
2	243199373	571937	0
3	198022430	470799	0
4	191154276	445446	0
5	180915260	423096	0
6	171115067	405985	0
7	159138663	364079	0
8	146364022	345868	0
9	141213431	268139	0
10	135534747	315936	0
11	135006516	317367	0
12	133851895	318994	0
13	115169878	231275	0
14	107349540	213437	0
15	102531392	192428	0
16	90354753	191303	0
17	81195210	191097	0
18	78077248	181609	0
19	59128983	140021	0
20	63025520	151873	0
21	48129895	131003	0
22	51304566	85039	0
X	155270560	173819	0
Y	59373566	15919	0
MT	16569	0	0
*	0	0	0
