1	249250621	539434	0
2	243199373	571776	0
3	198022430	470239	0
4	191154276	445360	0
5	180915260	422999	0
6	171115067	407220	0
7	159138663	364836	0
8	146364022	344098	0
9	141213431	269248	0
10	135534747	316300	0
11	135006516	316034	0
12	133851895	317677	0
13	115169878	231818	0
14	107349540	214495	0
15	102531392	191834	0
16	90354753	190373	0
17	81195210	191415	0
18	78077248	182507	0
19	59128983	140402	0
20	63025520	151982	0
21	48129895	131034	0
22	51304566	85140	0
X	155270560	172798	0
Y	59373566	15852	0
MT	16569	0	0
*	0	0	0
