1	249250621	1045449	0
2	243199373	1091299	0
3	198022430	884760	0
4	191154276	794141	0
5	180915260	788848	0
6	171115067	757176	0
7	159138663	680068	0
8	146364022	659494	0
9	141213431	521642	0
10	135534747	623271	0
11	135006516	620343	0
12	133851895	600128	0
13	115169878	420975	0
14	107349540	407201	0
15	102531392	379030	0
16	90354753	394964	0
17	81195210	387204	0
18	78077248	348802	0
19	59128983	278414	0
20	63025520	318483	0
21	48129895	166645	0
22	51304566	183221	0
X	155270560	340142	0
Y	59373566	23597	0
MT	16569	7829	0
*	0	0	0
