1	249250621	2010571	0
2	243199373	2105112	0
3	198022430	1729474	0
4	191154276	1617311	0
5	180915260	1550441	0
6	171115067	1488843	0
7	159138663	1348798	0
8	146364022	1272069	0
9	141213431	997002	0
10	135534747	1181799	0
11	135006516	1184115	0
12	133851895	1175556	0
13	115169878	836829	0
14	107349540	787935	0
15	102531392	716193	0
16	90354753	732171	0
17	81195210	735502	0
18	78077248	667317	0
19	59128983	555963	0
20	63025520	577499	0
21	48129895	330165	0
22	51304566	333266	0
X	155270560	1247343	0
Y	59373566	5871	0
MT	16569	13727	0
*	0	0	0
