1	249250621	1349655	0
2	243199373	1429413	0
3	198022430	1177541	0
4	191154276	1114136	0
5	180915260	1058030	0
6	171115067	1016881	0
7	159138663	912433	0
8	146364022	861899	0
9	141213431	671370	0
10	135534747	791016	0
11	135006516	792728	0
12	133851895	793220	0
13	115169878	580092	0
14	107349540	534638	0
15	102531392	480400	0
16	90354753	477010	0
17	81195210	478566	0
18	78077248	454690	0
19	59128983	351086	0
20	63025520	380213	0
21	48129895	327515	0
22	51304566	213465	0
X	155270560	432243	0
Y	59373566	40082	0
MT	16569	0	0
*	0	0	0
