1	249250621	848536	0
2	243199373	824534	0
3	198022430	644810	0
4	191154276	563975	0
5	180915260	576293	0
6	171115067	562187	0
7	159138663	535415	0
8	146364022	493583	0
9	141213431	421079	0
10	135534747	498170	0
11	135006516	499273	0
12	133851895	466761	0
13	115169878	302035	0
14	107349540	318614	0
15	102531392	308061	0
16	90354753	362317	0
17	81195210	380854	0
18	78077248	255936	0
19	59128983	322472	0
20	63025520	278261	0
21	48129895	140334	0
22	51304566	193410	0
X	155270560	216338	0
Y	59373566	20915	0
MT	16569	1864	0
*	0	0	0
