Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	197810	0.079	0
2	243199373	178010	0.073	0
3	198022430	141335	0.071	0
4	191154276	121863	0.064	-1
5	180915260	127701	0.071	0
6	171115067	125901	0.074	0
7	159138663	129052	0.081	0
8	146364022	103313	0.071	0
9	141213431	99631	0.071	0
10	135534747	113093	0.083	0
11	135006516	101898	0.075	0
12	133851895	109376	0.082	0
13	115169878	64028	0.056	-1
14	107349540	72311	0.067	0
15	102531392	73736	0.072	0
16	90354753	84868	0.094	0
17	81195210	91827	0.113	1
18	78077248	54516	0.07	0
19	59128983	79027	0.134	1
20	63025520	56171	0.089	0
21	48129895	29222	0.061	-1
22	51304566	42191	0.082	0
Odchylenie standardowe dla osobnika: 0.01652
Srednia arytmetyczna: 0.08137
