Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2027258	0.813	0
2	243199373	1882721	0.774	0
3	198022430	1475648	0.745	0
4	191154276	1274814	0.667	-1
5	180915260	1339502	0.74	0
6	171115067	1367268	0.799	0
7	159138663	1308305	0.822	0
8	146364022	1142164	0.78	0
9	141213431	1045317	0.74	0
10	135534747	1250707	0.923	0
11	135006516	1115286	0.826	0
12	133851895	1117057	0.835	0
13	115169878	674661	0.586	-1
14	107349540	749091	0.698	-1
15	102531392	758970	0.74	0
16	90354753	897679	0.994	0
17	81195210	907209	1.117	1
18	78077248	599236	0.767	0
19	59128983	767947	1.299	1
20	63025520	628025	0.996	0
21	48129895	319914	0.665	-1
22	51304566	468934	0.914	0
Odchylenie standardowe dla osobnika: 0.15291
Srednia arytmetyczna: 0.85379
