Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	17252	0.007	0
2	243199373	15690	0.006	0
3	198022430	12841	0.006	0
4	191154276	10419	0.005	-1
5	180915260	11383	0.006	0
6	171115067	11289	0.007	0
7	159138663	10894	0.007	0
8	146364022	9455	0.006	0
9	141213431	8861	0.006	0
10	135534747	10371	0.008	0
11	135006516	9235	0.007	0
12	133851895	9885	0.007	0
13	115169878	5694	0.005	-1
14	107349540	6209	0.006	0
15	102531392	6467	0.006	0
16	90354753	7503	0.008	0
17	81195210	7802	0.01	1
18	78077248	4927	0.006	0
19	59128983	6607	0.011	1
20	63025520	5073	0.008	0
21	48129895	2567	0.005	-1
22	51304566	3849	0.008	0
Odchylenie standardowe dla osobnika: 0.00145
Srednia arytmetyczna: 0.00711
