Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1099499	0.441	0
2	243199373	1002662	0.412	0
3	198022430	787282	0.398	0
4	191154276	673655	0.352	-1
5	180915260	712053	0.394	0
6	171115067	727375	0.425	0
7	159138663	697637	0.438	0
8	146364022	616233	0.421	0
9	141213431	553938	0.392	0
10	135534747	682814	0.504	0
11	135006516	601177	0.445	0
12	133851895	595106	0.445	0
13	115169878	352709	0.306	-1
14	107349540	395582	0.368	-1
15	102531392	408861	0.399	0
16	90354753	483350	0.535	0
17	81195210	473793	0.584	1
18	78077248	319671	0.409	0
19	59128983	403876	0.683	1
20	63025520	339854	0.539	1
21	48129895	168062	0.349	-1
22	51304566	243833	0.475	0
Odchylenie standardowe dla osobnika: 0.08004
Srednia arytmetyczna: 0.45526
