Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1840658	0.738	0
2	243199373	1692347	0.696	0
3	198022430	1323118	0.668	0
4	191154276	1176209	0.615	-1
5	180915260	1204646	0.666	0
6	171115067	1202006	0.702	0
7	159138663	1182483	0.743	0
8	146364022	1038157	0.709	0
9	141213431	927609	0.657	0
10	135534747	1146996	0.846	0
11	135006516	1001431	0.742	0
12	133851895	990359	0.74	0
13	115169878	601091	0.522	-1
14	107349540	656836	0.612	-1
15	102531392	662826	0.646	0
16	90354753	783891	0.868	0
17	81195210	782696	0.964	1
18	78077248	529750	0.678	0
19	59128983	680310	1.151	1
20	63025520	545964	0.866	0
21	48129895	281374	0.585	-1
22	51304566	394659	0.769	0
Odchylenie standardowe dla osobnika: 0.12981
Srednia arytmetyczna: 0.75779
