Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	393139	0.158	0
2	243199373	359081	0.148	0
3	198022430	283601	0.143	0
4	191154276	241118	0.126	-1
5	180915260	254961	0.141	0
6	171115067	263247	0.154	0
7	159138663	250098	0.157	0
8	146364022	219584	0.15	0
9	141213431	200267	0.142	0
10	135534747	251416	0.185	0
11	135006516	215142	0.159	0
12	133851895	215612	0.161	0
13	115169878	125166	0.109	-1
14	107349540	142993	0.133	-1
15	102531392	147583	0.144	0
16	90354753	179024	0.198	0
17	81195210	179304	0.221	1
18	78077248	113472	0.145	0
19	59128983	155225	0.263	1
20	63025520	123755	0.196	0
21	48129895	60209	0.125	-1
22	51304566	91793	0.179	0
Odchylenie standardowe dla osobnika: 0.03303
Srednia arytmetyczna: 0.16621
