Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	305326	0.122	0
2	243199373	329321	0.135	0
3	198022430	270854	0.137	0
4	191154276	255680	0.134	0
5	180915260	243269	0.134	0
6	171115067	234117	0.137	0
7	159138663	205694	0.129	0
8	146364022	198609	0.136	0
9	141213431	152541	0.108	-1
10	135534747	181306	0.134	0
11	135006516	180068	0.133	0
12	133851895	180056	0.135	0
13	115169878	132481	0.115	0
14	107349540	121399	0.113	0
15	102531392	109455	0.107	-1
16	90354753	107493	0.119	0
17	81195210	103164	0.127	0
18	78077248	105535	0.135	0
19	59128983	71397	0.121	0
20	63025520	85710	0.136	0
21	48129895	49774	0.103	-1
22	51304566	45583	0.089	-1
Odchylenie standardowe dla osobnika: 0.01291
Srednia arytmetyczna: 0.12558
