Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	669148	0.268	0
2	243199373	680351	0.28	0
3	198022430	543445	0.274	0
4	191154276	493118	0.258	0
5	180915260	487413	0.269	0
6	171115067	474475	0.277	0
7	159138663	440943	0.277	0
8	146364022	406088	0.277	0
9	141213431	327898	0.232	-1
10	135534747	392834	0.29	0
11	135006516	387091	0.287	0
12	133851895	385422	0.288	0
13	115169878	259487	0.225	-1
14	107349540	257990	0.24	-1
15	102531392	241882	0.236	-1
16	90354753	260676	0.289	0
17	81195210	264916	0.326	1
18	78077248	212450	0.272	0
19	59128983	211159	0.357	1
20	63025520	200114	0.318	1
21	48129895	108426	0.225	-1
22	51304566	122405	0.239	-1
Odchylenie standardowe dla osobnika: 0.03081
Srednia arytmetyczna: 0.278
