Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1976605	0.793	0
2	243199373	1820241	0.748	0
3	198022430	1428230	0.721	0
4	191154276	1257436	0.658	-1
5	180915260	1298999	0.718	0
6	171115067	1303636	0.762	0
7	159138663	1287949	0.809	0
8	146364022	1090450	0.745	0
9	141213431	1002349	0.71	0
10	135534747	1197391	0.883	0
11	135006516	1059620	0.785	0
12	133851895	1088696	0.813	0
13	115169878	654562	0.568	-1
14	107349540	720537	0.671	-1
15	102531392	731711	0.714	0
16	90354753	863333	0.955	0
17	81195210	883265	1.088	1
18	78077248	565860	0.725	0
19	59128983	761012	1.287	1
20	63025520	578187	0.917	0
21	48129895	300234	0.624	-1
22	51304566	429000	0.836	0
Odchylenie standardowe dla osobnika: 0.15044
Srednia arytmetyczna: 0.82174
