Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	715620	0.287	0
2	243199373	649459	0.267	0
3	198022430	500317	0.253	0
4	191154276	416549	0.218	-1
5	180915260	456077	0.252	0
6	171115067	471967	0.276	0
7	159138663	448059	0.282	0
8	146364022	397793	0.272	0
9	141213431	364512	0.258	0
10	135534747	472900	0.349	0
11	135006516	399304	0.296	0
12	133851895	380599	0.284	0
13	115169878	223235	0.194	-1
14	107349540	257214	0.24	-1
15	102531392	266011	0.259	0
16	90354753	325652	0.36	0
17	81195210	322195	0.397	1
18	78077248	208425	0.267	0
19	59128983	272174	0.46	1
20	63025520	233341	0.37	1
21	48129895	113407	0.236	-1
22	51304566	179291	0.349	0
Odchylenie standardowe dla osobnika: 0.06059
Srednia arytmetyczna: 0.30153
