Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1137438	0.456	0
2	243199373	1040461	0.428	0
3	198022430	821315	0.415	0
4	191154276	712914	0.373	-1
5	180915260	743465	0.411	0
6	171115067	748525	0.437	0
7	159138663	738548	0.464	0
8	146364022	625106	0.427	0
9	141213431	578968	0.41	0
10	135534747	681160	0.503	0
11	135006516	607982	0.45	0
12	133851895	630132	0.471	0
13	115169878	373537	0.324	-1
14	107349540	414407	0.386	0
15	102531392	419657	0.409	0
16	90354753	494593	0.547	0
17	81195210	516559	0.636	1
18	78077248	325932	0.417	0
19	59128983	443109	0.749	1
20	63025520	337431	0.535	0
21	48129895	173491	0.36	-1
22	51304566	248375	0.484	0
Odchylenie standardowe dla osobnika: 0.08952
Srednia arytmetyczna: 0.47321
