Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2711012	1.088	0
2	243199373	2520071	1.036	0
3	198022430	2011679	1.016	0
4	191154276	1738413	0.909	-1
5	180915260	1808422	1.0	0
6	171115067	1868271	1.092	0
7	159138663	1758152	1.105	0
8	146364022	1546397	1.057	0
9	141213431	1398105	0.99	0
10	135534747	1698939	1.254	0
11	135006516	1477630	1.094	0
12	133851895	1517518	1.134	0
13	115169878	903738	0.785	-1
14	107349540	1000231	0.932	-1
15	102531392	1022663	0.997	0
16	90354753	1197824	1.326	0
17	81195210	1193512	1.47	1
18	78077248	792415	1.015	0
19	59128983	1015347	1.717	1
20	63025520	831957	1.32	0
21	48129895	415179	0.863	-1
22	51304566	596964	1.164	0
Odchylenie standardowe dla osobnika: 0.19506
Srednia arytmetyczna: 1.14216
