Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	8362	0.003	0
2	243199373	7762	0.003	0
3	198022430	5976	0.003	0
4	191154276	4865	0.003	0
5	180915260	5426	0.003	0
6	171115067	5645	0.003	0
7	159138663	5489	0.003	0
8	146364022	4630	0.003	0
9	141213431	4392	0.003	0
10	135534747	5146	0.004	0
11	135006516	4473	0.003	0
12	133851895	4810	0.004	0
13	115169878	2782	0.002	-1
14	107349540	3010	0.003	0
15	102531392	3204	0.003	0
16	90354753	3714	0.004	0
17	81195210	3908	0.005	1
18	78077248	2571	0.003	0
19	59128983	3196	0.005	1
20	63025520	2730	0.004	0
21	48129895	1298	0.003	0
22	51304566	2048	0.004	0
Odchylenie standardowe dla osobnika: 0.00068
Srednia arytmetyczna: 0.00347
