Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	611236	0.245	0
2	243199373	542385	0.223	0
3	198022430	433839	0.219	0
4	191154276	373152	0.195	-1
5	180915260	389093	0.215	0
6	171115067	392330	0.229	0
7	159138663	398002	0.25	0
8	146364022	326821	0.223	0
9	141213431	304413	0.216	0
10	135534747	358234	0.264	0
11	135006516	318763	0.236	0
12	133851895	341499	0.255	0
13	115169878	192667	0.167	-1
14	107349540	222533	0.207	0
15	102531392	224646	0.219	0
16	90354753	271791	0.301	0
17	81195210	285329	0.351	1
18	78077248	167345	0.214	0
19	59128983	254379	0.43	1
20	63025520	178869	0.284	0
21	48129895	91012	0.189	-1
22	51304566	135409	0.264	0
Odchylenie standardowe dla osobnika: 0.05514
Srednia arytmetyczna: 0.254
