Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	198865	0.08	0
2	243199373	184969	0.076	0
3	198022430	147423	0.074	0
4	191154276	127416	0.067	-1
5	180915260	131782	0.073	0
6	171115067	129775	0.076	0
7	159138663	129091	0.081	0
8	146364022	107633	0.074	0
9	141213431	99975	0.071	0
10	135534747	115079	0.085	0
11	135006516	104531	0.077	0
12	133851895	111164	0.083	0
13	115169878	67322	0.058	-1
14	107349540	72448	0.067	-1
15	102531392	73679	0.072	0
16	90354753	85469	0.095	0
17	81195210	88913	0.11	1
18	78077248	59220	0.076	0
19	59128983	74498	0.126	1
20	63025520	55972	0.089	0
21	48129895	30884	0.064	-1
22	51304566	40913	0.08	0
Odchylenie standardowe dla osobnika: 0.01439
Srednia arytmetyczna: 0.08189
