Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2885	0.001	0
2	243199373	2513	0.001	0
3	198022430	1966	0.001	0
4	191154276	1697	0.001	0
5	180915260	1851	0.001	0
6	171115067	1783	0.001	0
7	159138663	1894	0.001	0
8	146364022	1473	0.001	0
9	141213431	1457	0.001	0
10	135534747	1692	0.001	0
11	135006516	1545	0.001	0
12	133851895	1708	0.001	0
13	115169878	890	0.001	0
14	107349540	1017	0.001	0
15	102531392	1014	0.001	0
16	90354753	1352	0.001	0
17	81195210	1617	0.002	1
18	78077248	755	0.001	0
19	59128983	1312	0.002	1
20	63025520	880	0.001	0
21	48129895	404	0.001	0
22	51304566	618	0.001	0
Odchylenie standardowe dla osobnika: 0.00031
Srednia arytmetyczna: 0.00111
