Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	245148	0.098	0
2	243199373	221694	0.091	0
3	198022430	174149	0.088	0
4	191154276	150105	0.079	-1
5	180915260	158004	0.087	0
6	171115067	157862	0.092	0
7	159138663	158028	0.099	0
8	146364022	131639	0.09	0
9	141213431	123608	0.088	0
10	135534747	142289	0.105	0
11	135006516	129369	0.096	0
12	133851895	134081	0.1	0
13	115169878	78319	0.068	-1
14	107349540	88676	0.083	0
15	102531392	90821	0.089	0
16	90354753	105719	0.117	0
17	81195210	111920	0.138	1
18	78077248	69890	0.09	0
19	59128983	96559	0.163	1
20	63025520	72672	0.115	0
21	48129895	37200	0.077	-1
22	51304566	54238	0.106	0
Odchylenie standardowe dla osobnika: 0.01991
Srednia arytmetyczna: 0.10126
