Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	455070	0.183	0
2	243199373	510658	0.21	0
3	198022430	426333	0.215	0
4	191154276	422430	0.221	1
5	180915260	383759	0.212	0
6	171115067	366632	0.214	0
7	159138663	320268	0.201	0
8	146364022	310002	0.212	0
9	141213431	230381	0.163	0
10	135534747	273299	0.202	0
11	135006516	269850	0.2	0
12	133851895	277112	0.207	0
13	115169878	218640	0.19	0
14	107349540	186913	0.174	0
15	102531392	158377	0.154	-1
16	90354753	147287	0.163	0
17	81195210	139338	0.172	0
18	78077248	166575	0.213	0
19	59128983	90365	0.153	-1
20	63025520	119153	0.189	0
21	48129895	77832	0.162	0
22	51304566	57395	0.112	-1
Odchylenie standardowe dla osobnika: 0.02798
Srednia arytmetyczna: 0.18721
