Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1631266	0.654	0
2	243199373	1478706	0.608	0
3	198022430	1160253	0.586	0
4	191154276	1009954	0.528	-1
5	180915260	1044468	0.577	0
6	171115067	1069033	0.625	0
7	159138663	1049247	0.659	0
8	146364022	902825	0.617	0
9	141213431	819832	0.581	0
10	135534747	1037584	0.766	0
11	135006516	883902	0.655	0
12	133851895	892847	0.667	0
13	115169878	514722	0.447	-1
14	107349540	590005	0.55	0
15	102531392	603247	0.588	0
16	90354753	734891	0.813	0
17	81195210	737168	0.908	1
18	78077248	461133	0.591	0
19	59128983	641118	1.084	1
20	63025520	497927	0.79	0
21	48129895	248559	0.516	-1
22	51304566	371111	0.723	0
Odchylenie standardowe dla osobnika: 0.13492
Srednia arytmetyczna: 0.68311
