Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	106838	0.043	0
2	243199373	93819	0.039	0
3	198022430	75637	0.038	0
4	191154276	65155	0.034	0
5	180915260	66825	0.037	0
6	171115067	67349	0.039	0
7	159138663	70502	0.044	0
8	146364022	55216	0.038	0
9	141213431	53248	0.038	0
10	135534747	62813	0.046	0
11	135006516	54155	0.04	0
12	133851895	60774	0.045	0
13	115169878	33390	0.029	-1
14	107349540	38987	0.036	0
15	102531392	39545	0.039	0
16	90354753	47457	0.053	0
17	81195210	52228	0.064	1
18	78077248	28688	0.037	0
19	59128983	46743	0.079	1
20	63025520	30579	0.049	0
21	48129895	15467	0.032	-1
22	51304566	23118	0.045	0
Odchylenie standardowe dla osobnika: 0.01062
Srednia arytmetyczna: 0.04453
