Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1565727	0.628	0
2	243199373	1431590	0.589	0
3	198022430	1120023	0.566	0
4	191154276	971196	0.508	-1
5	180915260	1007886	0.557	0
6	171115067	1030627	0.602	0
7	159138663	1003512	0.631	0
8	146364022	871916	0.596	0
9	141213431	787963	0.558	0
10	135534747	971258	0.717	0
11	135006516	851698	0.631	0
12	133851895	854063	0.638	0
13	115169878	499235	0.433	-1
14	107349540	564487	0.526	-1
15	102531392	575687	0.561	0
16	90354753	696224	0.771	0
17	81195210	694681	0.856	1
18	78077248	447715	0.573	0
19	59128983	597020	1.01	1
20	63025520	481426	0.764	0
21	48129895	240376	0.499	-1
22	51304566	357453	0.697	0
Odchylenie standardowe dla osobnika: 0.12229
Srednia arytmetyczna: 0.65295
