Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	808557	0.324	0
2	243199373	754630	0.31	0
3	198022430	594235	0.3	0
4	191154276	511690	0.268	-1
5	180915260	539538	0.298	0
6	171115067	554350	0.324	0
7	159138663	513790	0.323	0
8	146364022	461508	0.315	0
9	141213431	413729	0.293	0
10	135534747	492690	0.364	0
11	135006516	446246	0.331	0
12	133851895	441425	0.33	0
13	115169878	272812	0.237	-1
14	107349540	297072	0.277	-1
15	102531392	299961	0.293	0
16	90354753	342493	0.379	0
17	81195210	343577	0.423	1
18	78077248	242286	0.31	0
19	59128983	286963	0.485	1
20	63025520	248120	0.394	1
21	48129895	126406	0.263	-1
22	51304566	178267	0.347	0
Odchylenie standardowe dla osobnika: 0.05235
Srednia arytmetyczna: 0.33568
