Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1257946	0.505	0
2	243199373	1146942	0.472	0
3	198022430	903439	0.456	0
4	191154276	790113	0.413	-1
5	180915260	814127	0.45	0
6	171115067	827184	0.483	0
7	159138663	807329	0.507	0
8	146364022	698704	0.477	0
9	141213431	631372	0.447	0
10	135534747	771838	0.569	0
11	135006516	673612	0.499	0
12	133851895	686848	0.513	0
13	115169878	402617	0.35	-1
14	107349540	452845	0.422	-1
15	102531392	460043	0.449	0
16	90354753	552869	0.612	0
17	81195210	548972	0.676	1
18	78077248	357322	0.458	0
19	59128983	481351	0.814	1
20	63025520	376491	0.597	0
21	48129895	191089	0.397	-1
22	51304566	277552	0.541	0
Odchylenie standardowe dla osobnika: 0.09592
Srednia arytmetyczna: 0.52116
