Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1195397	0.48	0
2	243199373	1096474	0.451	0
3	198022430	860241	0.434	0
4	191154276	758671	0.397	-1
5	180915260	777557	0.43	0
6	171115067	785796	0.459	0
7	159138663	766608	0.482	0
8	146364022	663794	0.454	0
9	141213431	600733	0.425	0
10	135534747	754075	0.556	0
11	135006516	643916	0.477	0
12	133851895	652448	0.487	0
13	115169878	383533	0.333	-1
14	107349540	431396	0.402	-1
15	102531392	433582	0.423	0
16	90354753	524828	0.581	0
17	81195210	522110	0.643	1
18	78077248	339527	0.435	0
19	59128983	451849	0.764	1
20	63025520	355135	0.563	0
21	48129895	180961	0.376	-1
22	51304566	255478	0.498	0
Odchylenie standardowe dla osobnika: 0.08944
Srednia arytmetyczna: 0.49505
