Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1714279	0.688	0
2	243199373	1580229	0.65	0
3	198022430	1240990	0.627	0
4	191154276	1066605	0.558	-1
5	180915260	1125160	0.622	0
6	171115067	1160879	0.678	0
7	159138663	1097109	0.689	0
8	146364022	965808	0.66	0
9	141213431	879997	0.623	0
10	135534747	1044363	0.771	0
11	135006516	937136	0.694	0
12	133851895	934106	0.698	0
13	115169878	565354	0.491	-1
14	107349540	622193	0.58	-1
15	102531392	643093	0.627	0
16	90354753	758223	0.839	0
17	81195210	775344	0.955	1
18	78077248	500411	0.641	0
19	59128983	662281	1.12	1
20	63025520	535540	0.85	0
21	48129895	267285	0.555	-1
22	51304566	405115	0.79	0
Odchylenie standardowe dla osobnika: 0.13558
Srednia arytmetyczna: 0.72205
