Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	73928	0.03	0
2	243199373	67800	0.028	0
3	198022430	52385	0.026	0
4	191154276	49427	0.026	0
5	180915260	46932	0.026	0
6	171115067	45656	0.027	0
7	159138663	50257	0.032	0
8	146364022	38580	0.026	0
9	141213431	37281	0.026	0
10	135534747	48109	0.035	0
11	135006516	37741	0.028	0
12	133851895	41437	0.031	0
13	115169878	23228	0.02	-1
14	107349540	26559	0.025	0
15	102531392	26534	0.026	0
16	90354753	33298	0.037	0
17	81195210	35890	0.044	1
18	78077248	19378	0.025	0
19	59128983	33104	0.056	1
20	63025520	19412	0.031	0
21	48129895	10291	0.021	-1
22	51304566	15483	0.03	0
Odchylenie standardowe dla osobnika: 0.0075
Srednia arytmetyczna: 0.03105
