Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	196121	0.079	0
2	243199373	170777	0.07	0
3	198022430	136558	0.069	0
4	191154276	117274	0.061	-1
5	180915260	121438	0.067	0
6	171115067	117560	0.069	0
7	159138663	124856	0.078	0
8	146364022	95831	0.065	0
9	141213431	94070	0.067	0
10	135534747	105041	0.078	0
11	135006516	96086	0.071	0
12	133851895	105685	0.079	0
13	115169878	62003	0.054	-1
14	107349540	69331	0.065	0
15	102531392	70359	0.069	0
16	90354753	80093	0.089	0
17	81195210	88894	0.109	1
18	78077248	51589	0.066	0
19	59128983	75750	0.128	1
20	63025520	51485	0.082	0
21	48129895	26694	0.055	-1
22	51304566	39164	0.076	0
Odchylenie standardowe dla osobnika: 0.01593
Srednia arytmetyczna: 0.07742
