Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1320048	0.53	0
2	243199373	1245120	0.512	0
3	198022430	979045	0.494	0
4	191154276	833039	0.436	-1
5	180915260	888743	0.491	0
6	171115067	920731	0.538	0
7	159138663	844959	0.531	0
8	146364022	775949	0.53	0
9	141213431	680530	0.482	0
10	135534747	837623	0.618	0
11	135006516	746959	0.553	0
12	133851895	720446	0.538	0
13	115169878	445421	0.387	-1
14	107349540	486002	0.453	-1
15	102531392	495039	0.483	0
16	90354753	575230	0.637	1
17	81195210	551042	0.679	1
18	78077248	402453	0.515	0
19	59128983	452540	0.765	1
20	63025520	418831	0.665	1
21	48129895	208022	0.432	-1
22	51304566	297574	0.58	0
Odchylenie standardowe dla osobnika: 0.08272
Srednia arytmetyczna: 0.55342
