Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1511755	0.607	0
2	243199373	1377218	0.566	0
3	198022430	1084831	0.548	0
4	191154276	952823	0.498	-1
5	180915260	986173	0.545	0
6	171115067	994726	0.581	0
7	159138663	972421	0.611	0
8	146364022	844471	0.577	0
9	141213431	765208	0.542	0
10	135534747	933855	0.689	0
11	135006516	815842	0.604	0
12	133851895	818021	0.611	0
13	115169878	491728	0.427	-1
14	107349540	540558	0.504	-1
15	102531392	544812	0.531	0
16	90354753	662077	0.733	0
17	81195210	650243	0.801	1
18	78077248	432781	0.554	0
19	59128983	563470	0.953	1
20	63025520	448286	0.711	0
21	48129895	229857	0.478	-1
22	51304566	324050	0.632	0
Odchylenie standardowe dla osobnika: 0.10988
Srednia arytmetyczna: 0.62337
