Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	517901	0.208	0
2	243199373	470187	0.193	0
3	198022430	371761	0.188	0
4	191154276	329474	0.172	0
5	180915260	333077	0.184	0
6	171115067	328750	0.192	0
7	159138663	342360	0.215	0
8	146364022	271672	0.186	0
9	141213431	261382	0.185	0
10	135534747	302949	0.224	0
11	135006516	266380	0.197	0
12	133851895	290542	0.217	0
13	115169878	168817	0.147	-1
14	107349540	188706	0.176	0
15	102531392	192420	0.188	0
16	90354753	224052	0.248	0
17	81195210	245326	0.302	1
18	78077248	142512	0.183	0
19	59128983	214714	0.363	1
20	63025520	144388	0.229	0
21	48129895	75154	0.156	-1
22	51304566	109553	0.214	0
Odchylenie standardowe dla osobnika: 0.04574
Srednia arytmetyczna: 0.21479
