Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	8261	0.003	0
2	243199373	7379	0.003	0
3	198022430	5995	0.003	0
4	191154276	4898	0.003	0
5	180915260	5248	0.003	0
6	171115067	5263	0.003	0
7	159138663	5352	0.003	0
8	146364022	4310	0.003	0
9	141213431	4150	0.003	0
10	135534747	4599	0.003	0
11	135006516	4358	0.003	0
12	133851895	4533	0.003	0
13	115169878	2779	0.002	-1
14	107349540	2903	0.003	0
15	102531392	3159	0.003	0
16	90354753	3331	0.004	0
17	81195210	3964	0.005	1
18	78077248	2261	0.003	0
19	59128983	3186	0.005	1
20	63025520	2407	0.004	0
21	48129895	1196	0.002	-1
22	51304566	1833	0.004	0
Odchylenie standardowe dla osobnika: 0.00067
Srednia arytmetyczna: 0.00337
