Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	368354	0.148	0
2	243199373	388284	0.16	0
3	198022430	317249	0.16	0
4	191154276	298848	0.156	0
5	180915260	285618	0.158	0
6	171115067	275760	0.161	0
7	159138663	247642	0.156	0
8	146364022	234903	0.16	0
9	141213431	183805	0.13	-1
10	135534747	217511	0.16	0
11	135006516	215878	0.16	0
12	133851895	214249	0.16	0
13	115169878	156689	0.136	-1
14	107349540	144957	0.135	-1
15	102531392	130294	0.127	-1
16	90354753	134162	0.148	0
17	81195210	131977	0.163	0
18	78077248	124019	0.159	0
19	59128983	98376	0.166	0
20	63025520	105645	0.168	1
21	48129895	62211	0.129	-1
22	51304566	59999	0.117	-1
Odchylenie standardowe dla osobnika: 0.01407
Srednia arytmetyczna: 0.15226
