Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1011760	0.406	0
2	243199373	917878	0.377	0
3	198022430	708110	0.358	0
4	191154276	588199	0.308	-1
5	180915260	646792	0.358	0
6	171115067	672413	0.393	0
7	159138663	634329	0.399	0
8	146364022	563365	0.385	0
9	141213431	514006	0.364	0
10	135534747	671611	0.496	0
11	135006516	563561	0.417	0
12	133851895	538154	0.402	0
13	115169878	315349	0.274	-1
14	107349540	365555	0.341	-1
15	102531392	375435	0.366	0
16	90354753	463267	0.513	1
17	81195210	453589	0.559	1
18	78077248	295333	0.378	0
19	59128983	383981	0.649	1
20	63025520	329648	0.523	1
21	48129895	159969	0.332	-1
22	51304566	252336	0.492	0
Odchylenie standardowe dla osobnika: 0.08536
Srednia arytmetyczna: 0.42663
