Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	372252	0.149	0
2	243199373	348194	0.143	0
3	198022430	278646	0.141	0
4	191154276	241435	0.126	-1
5	180915260	244129	0.135	0
6	171115067	236125	0.138	0
7	159138663	245963	0.155	0
8	146364022	193142	0.132	0
9	141213431	182700	0.129	0
10	135534747	218757	0.161	0
11	135006516	190938	0.141	0
12	133851895	207257	0.155	0
13	115169878	127161	0.11	-1
14	107349540	139253	0.13	0
15	102531392	134007	0.131	0
16	90354753	154431	0.171	0
17	81195210	164173	0.202	1
18	78077248	106612	0.137	0
19	59128983	127871	0.216	1
20	63025520	99845	0.158	0
21	48129895	54925	0.114	-1
22	51304566	68313	0.133	0
Odchylenie standardowe dla osobnika: 0.02374
Srednia arytmetyczna: 0.14979
