Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	711827	0.286	0
2	243199373	634518	0.261	0
3	198022430	506757	0.256	0
4	191154276	434665	0.227	-1
5	180915260	453528	0.251	0
6	171115067	463013	0.271	0
7	159138663	461494	0.29	0
8	146364022	385829	0.264	0
9	141213431	357851	0.253	0
10	135534747	421312	0.311	0
11	135006516	373160	0.276	0
12	133851895	396957	0.297	0
13	115169878	226406	0.197	-1
14	107349540	259901	0.242	0
15	102531392	263048	0.257	0
16	90354753	315017	0.349	0
17	81195210	330023	0.406	1
18	78077248	198047	0.254	0
19	59128983	290828	0.492	1
20	63025520	211501	0.336	0
21	48129895	106760	0.222	-1
22	51304566	159698	0.311	0
Odchylenie standardowe dla osobnika: 0.06218
Srednia arytmetyczna: 0.29663
